# corpus-commit=4bede39696ec864da04073a5fcbb1638968055f2 date=2026-08-24
MATCH	./books/raku-one-liners/60-methods-chaining.raku
MATCH	./books/raku-one-liners/61-sigilless-variable.raku
MATCH	./books/raku-one-liners/62-put-vs-say.raku
MATCH	./books/raku-one-liners/63-exact-zero.raku
MATCH	./books/raku-one-liners/64-rat-literals.raku
MATCH	./books/using-raku/add-arrays.pl
MATCH	./books/using-raku/anagrams.pl
DIFF-OUT	./books/using-raku/approx.pl
MATCH	./books/using-raku/array-comb.pl
DIFF-BOTH	./books/using-raku/array-difference.pl
MATCH	./books/using-raku/average.pl
MATCH	./books/using-raku/balanced-brackets.pl
MATCH	./books/using-raku/bin2dec.pl
MATCH	./books/using-raku/bin2dec2.pl
MATCH	./books/using-raku/bit-count.pl
MATCH	./books/using-raku/bit-count2.pl
MATCH	./books/using-raku/brainfuck.pl
MATCH	./books/using-raku/caesar.pl
DIFF-OUT	./books/using-raku/calculator-grammars.pl
DIFF-OUT	./books/using-raku/calculator-regexes.pl
MATCH	./books/using-raku/camel-case.pl
MATCH	./books/using-raku/cat.pl
MATCH	./books/using-raku/cat2.pl
DIFF-OUT	./books/using-raku/compressor.pl
MATCH	./books/using-raku/count-element.pl
MATCH	./books/using-raku/count-values.pl
MATCH	./books/using-raku/count-words2.pl
MATCH	./books/using-raku/countvowels.pl
MATCH	./books/using-raku/countwords.pl
MATCH	./books/using-raku/countwords1.pl
MATCH	./books/using-raku/currency-converter.pl
MATCH	./books/using-raku/dec2bin.pl
MATCH	./books/using-raku/digit-groups.pl
DIFF-OUT	./books/using-raku/distance.pl
MATCH	./books/using-raku/divide0.pl
DIFF-OUT	./books/using-raku/dna-rna.pl
MATCH	./books/using-raku/double-character.pl
MATCH	./books/using-raku/double-character2.pl
MATCH	./books/using-raku/double-spaces.pl
MATCH	./books/using-raku/duptext.pl
MATCH	./books/using-raku/evennumbers1.pl
MATCH	./books/using-raku/evennumbers2.pl
MATCH	./books/using-raku/evennumbers3.pl
MATCH	./books/using-raku/factorial.pl
MATCH	./books/using-raku/factorial1.pl
MATCH	./books/using-raku/factorial2.pl
MATCH	./books/using-raku/factorial3.pl
MATCH	./books/using-raku/fibonacci.pl
MATCH	./books/using-raku/fibonacci2.pl
MATCH	./books/using-raku/firstodd.pl
MATCH	./books/using-raku/firstodd1.pl
DIFF-OUT	./books/using-raku/firstodd2.pl
DIFF-OUT	./books/using-raku/formatteddate2.pl
MATCH	./books/using-raku/greetname1.pl
MATCH	./books/using-raku/greetname2.pl
MATCH	./books/using-raku/greetname3.pl
MATCH	./books/using-raku/helloworld1.pl
MATCH	./books/using-raku/helloworld2.pl
MATCH	./books/using-raku/incfilename.pl
MATCH	./books/using-raku/increase-digits.pl
MATCH	./books/using-raku/increasing.pl
MATCH	./books/using-raku/increment-array.pl
MATCH	./books/using-raku/insert-operators.pl
MATCH	./books/using-raku/intersectingcircles.pl
MATCH	./books/using-raku/isinlist.pl
MATCH	./books/using-raku/isinlist2.pl
MATCH	./books/using-raku/isinlist3.pl
MATCH	./books/using-raku/isinlist4.pl
MATCH	./books/using-raku/leapyear.pl
MATCH	./books/using-raku/leapyear1.pl
DIFF-OUT	./books/using-raku/license-plate.pl
MATCH	./books/using-raku/longestcommon.pl
MATCH	./books/using-raku/longestpalindrome.pl
MATCH	./books/using-raku/minmax.pl
MATCH	./books/using-raku/minmax2.pl
MATCH	./books/using-raku/morse-text.pl
MATCH	./books/using-raku/morse.pl
MATCH	./books/using-raku/morse2.pl
MATCH	./books/using-raku/morse3.pl
MATCH	./books/using-raku/morse4.pl
MATCH	./books/using-raku/most-frequent-word.pl
MATCH	./books/using-raku/multiply.pl
MATCH	./books/using-raku/num-den.pl
MATCH	./books/using-raku/oddnumbers.pl
MATCH	./books/using-raku/oddnumbers1.pl
MATCH	./books/using-raku/oddnumbers3.pl
MATCH	./books/using-raku/ordergetmax.pl
MATCH	./books/using-raku/palindrome.pl
DIFF-BOTH	./books/using-raku/palindrome2.pl
DIFF-BOTH	./books/using-raku/palindrome3.pl
DIFF-OUT	./books/using-raku/parallel-dir.pl
MATCH	./books/using-raku/pascal-triangle.pl
MATCH	./books/using-raku/perfect.pl
MATCH	./books/using-raku/pi.pl
DIFF-OUT	./books/using-raku/pig-latin.pl
MATCH	./books/using-raku/plural.pl
MATCH	./books/using-raku/pod.pl
